user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
189481,24:10.9,4, 03:00:00,33,14,0,0,1,27:31.2,0
141781,16:43.7,4, 01:00:00,36,20,0,1,1,33:05.7,0
331909,22:49.7,6, 12:00:00,32,20,1,0,1,51:29.7,0
17119,59:58.7,4, 01:00:00,24,20,0,0,1,03:59.5,0
136423,44:45.7,0, 18:00:00,50,16,0,0,1,51:21.3,0
28129,13:31.4,4, 02:00:00,27,13,0,0,0,,0
248632,35:06.1,6, 18:00:00,35,22,0,0,1,36:48.8,0
278558,54:01.2,2, 20:00:00,65,15,0,0,1,54:25.0,0
279501,54:44.5,4, 08:00:00,30,15,0,0,0,,0
311093,37:43.9,3, 23:00:00,32,7,0,1,1,40:39.3,0
68185,42:15.2,0, 02:00:00,32,40,0,0,1,05:26.1,0
135031,59:28.6,5, 21:00:00,34,18,0,1,1,02:43.6,0
253545,53:44.3,2, 07:00:00,38,74,0,0,1,58:54.1,0
61050,15:52.5,3, 23:00:00,29,64,0,1,0,,1
361707,11:39.3,4, 03:00:00,46,19,0,0,1,24:08.8,0
350754,22:48.3,6, 03:00:00,34,13,0,1,1,24:37.5,0
47072,04:32.0,6, 18:00:00,36,14,0,0,0,,0
114392,49:35.6,0, 09:00:00,21,22,0,1,1,52:30.3,0
214621,20:13.0,6, 05:00:00,19,6,0,0,1,24:40.4,0
111057,33:00.7,4, 20:00:00,25,25,0,0,1,34:01.0,0
56021,00:19.7,0, 02:00:00,22,22,0,0,1,02:58.5,0
295139,12:34.2,4, 07:00:00,20,2,0,0,0,,0
52779,20:21.4,0, 21:00:00,42,29,0,0,1,42:16.4,0
350099,11:40.2,3, 05:00:00,25,16,0,1,0,,0
162267,40:58.8,1, 22:00:00,28,8,0,0,1,13:55.3,0
21493,32:41.9,4, 19:00:00,19,13,0,1,1,35:32.0,0
302451,29:35.7,3, 22:00:00,25,20,0,0,0,,1
72128,47:03.2,4, 17:00:00,20,2,0,0,0,,0
106131,15:00.6,4, 01:00:00,23,25,0,0,1,19:41.2,0
29511,51:36.9,6, 23:00:00,22,26,0,0,0,,0
290149,00:14.0,3, 19:00:00,23,8,0,1,0,,0
322622,53:20.7,0, 17:00:00,27,16,0,0,0,,1
283304,02:01.5,5, 23:00:00,27,9,0,0,0,,1
60989,41:03.3,6, 10:00:00,37,4,0,0,1,10:42.5,0
354450,40:46.3,2, 03:00:00,17,26,0,0,0,,0
370003,51:48.9,6, 19:00:00,17,36,0,0,0,,0
138334,56:48.9,3, 15:00:00,23,37,1,1,1,59:09.2,0
245080,01:36.3,3, 05:00:00,49,3,0,0,1,15:34.3,0
208048,30:25.3,4, 07:00:00,24,14,1,0,0,,0
247616,15:10.2,4, 00:00:00,62,14,0,0,1,15:54.6,0
153628,20:06.9,1, 19:00:00,23,1,0,0,0,,0
132944,18:48.1,6, 18:00:00,34,50,0,0,1,57:36.0,0
205238,46:11.4,2, 18:00:00,17,21,0,0,1,57:12.3,0
224287,24:18.3,2, 20:00:00,50,32,0,0,0,,0
274953,00:21.5,0, 21:00:00,18,18,0,1,1,02:41.3,0
265645,00:38.7,4, 10:00:00,36,8,0,0,1,13:13.3,0
330557,08:19.8,5, 13:00:00,50,49,1,0,0,,0
144510,34:59.6,2, 12:00:00,31,24,1,1,1,42:42.2,0
197656,32:55.2,0, 15:00:00,26,27,0,0,1,26:41.0,0
192959,29:38.5,1, 20:00:00,24,9,0,0,1,54:55.6,1
83844,16:51.8,1, 13:00:00,40,5,0,0,0,,0
211932,09:35.8,1, 00:00:00,37,27,0,0,0,,0
43142,23:44.6,6, 04:00:00,25,5,0,0,1,33:53.5,0
102176,02:46.2,3, 13:00:00,30,24,0,1,0,,0
288414,49:46.1,4, 23:00:00,29,7,0,0,0,,0
123736,36:46.1,3, 19:00:00,43,8,0,0,0,,0
103532,45:38.4,1, 22:00:00,44,8,0,0,1,08:33.8,0
6571,53:45.1,5, 18:00:00,23,25,0,0,0,,0
216421,02:38.2,0, 23:00:00,21,29,0,0,1,04:55.6,0
77273,52:47.2,3, 21:00:00,27,27,0,0,0,,0
338102,23:50.1,4, 14:00:00,37,7,0,1,1,59:49.9,1
109749,08:04.0,0, 14:00:00,30,24,0,0,0,,0
304859,26:23.8,2, 11:00:00,22,15,0,0,1,34:13.5,0
63423,55:03.1,6, 06:00:00,31,2,0,0,0,,0
179141,22:31.2,2, 15:00:00,18,7,0,0,1,25:46.0,0
235078,34:04.0,0, 13:00:00,28,12,0,0,1,48:10.1,0
18211,16:43.5,2, 13:00:00,44,22,0,0,1,17:44.7,1
1243,02:21.7,1, 15:00:00,53,10,1,1,1,19:09.8,0
180344,03:25.8,0, 16:00:00,37,14,0,0,1,04:34.8,0
144976,20:26.6,2, 23:00:00,26,14,0,0,0,,0
313203,52:51.8,5, 15:00:00,26,7,1,0,1,40:50.4,1
139212,23:09.3,5, 06:00:00,23,18,0,0,1,25:37.9,0
271165,53:06.9,2, 19:00:00,30,41,0,0,0,,1
223,45:34.3,1, 04:00:00,29,5,0,0,1,56:04.7,1
10760,36:05.6,0, 09:00:00,23,18,0,0,1,40:09.1,0
180004,12:29.0,1, 13:00:00,24,23,0,0,1,18:37.7,0
224844,10:14.7,4, 17:00:00,34,3,0,1,0,,0
310642,21:14.2,3, 00:00:00,28,23,1,1,1,22:20.3,0
241602,46:59.8,2, 12:00:00,24,36,0,0,1,50:16.4,0
167051,43:40.6,6, 17:00:00,17,5,0,0,1,13:34.3,0
258039,19:56.5,1, 05:00:00,22,35,0,0,1,23:37.9,0
309326,09:28.7,4, 11:00:00,47,37,0,0,0,,0
18330,57:44.3,2, 21:00:00,30,3,0,0,1,10:01.4,0
364455,30:57.9,0, 05:00:00,26,34,0,1,1,38:36.7,1
288726,24:30.1,4, 20:00:00,28,45,0,0,1,25:31.1,1
187453,23:00.8,6, 15:00:00,24,10,0,0,1,40:09.3,0
252066,17:52.5,4, 22:00:00,35,21,1,0,1,48:29.4,0
164031,48:44.0,3, 17:00:00,33,9,0,0,0,,0
360778,09:41.6,6, 23:00:00,30,10,0,0,0,,1
258551,10:12.0,1, 19:00:00,28,31,1,0,0,,0
257846,23:54.2,4, 21:00:00,21,3,0,0,1,42:40.0,0
266833,48:38.9,6, 14:00:00,33,43,0,0,1,55:19.9,0
367627,10:25.4,4, 00:00:00,19,52,0,0,0,,0
366957,32:52.2,1, 01:00:00,36,9,0,0,0,,1
23919,53:33.0,3, 00:00:00,26,18,0,1,1,55:11.5,0
180933,37:50.6,2, 04:00:00,26,19,0,0,1,40:32.9,0
368102,10:36.3,4, 15:00:00,22,15,0,0,1,13:13.3,0
109117,00:00.4,2, 15:00:00,19,11,0,0,1,00:00.4,0
21056,27:22.1,0, 20:00:00,23,19,0,0,1,31:08.6,0
247605,58:03.3,2, 19:00:00,25,2,1,1,0,,0
317594,55:03.9,6, 01:00:00,32,13,0,0,0,,0
360063,18:51.4,0, 16:00:00,24,11,0,0,1,26:31.6,0
7149,04:31.3,5, 18:00:00,25,21,1,0,1,06:11.3,0
319610,26:20.2,1, 00:00:00,37,8,0,0,1,41:55.9,0
85385,37:35.1,4, 02:00:00,29,91,0,0,0,,0
9619,33:12.6,6, 15:00:00,37,9,0,1,0,,1
50651,07:30.7,0, 00:00:00,37,25,0,0,1,08:24.9,0
236501,33:43.8,1, 16:00:00,19,18,0,0,1,43:39.1,0
146849,12:27.7,4, 14:00:00,38,42,0,0,0,,0
154297,34:31.9,5, 00:00:00,43,21,0,0,1,41:03.8,0
319073,33:09.3,6, 01:00:00,36,39,0,0,1,34:46.0,0
15202,19:36.2,6, 16:00:00,33,26,0,0,1,27:17.4,0
50795,18:59.0,4, 21:00:00,44,6,0,0,1,29:21.6,0
281035,10:51.4,4, 15:00:00,36,15,0,1,0,,0
60719,51:38.8,5, 19:00:00,33,18,0,0,1,59:58.0,0
165801,06:16.8,4, 18:00:00,24,65,0,0,1,18:46.3,0
305597,12:11.3,0, 19:00:00,61,16,0,0,1,18:51.1,0
10178,22:16.1,6, 23:00:00,36,11,0,0,1,23:20.7,0
306835,33:57.8,1, 19:00:00,42,25,0,0,1,39:31.8,1
26727,35:29.2,4, 14:00:00,46,25,0,0,0,,0
257101,05:35.5,3, 09:00:00,28,24,0,0,1,03:20.4,0
22456,39:47.5,2, 23:00:00,16,13,0,0,0,,0
41414,17:26.3,6, 20:00:00,39,37,0,0,1,53:38.2,0
126246,22:00.2,0, 22:00:00,33,22,1,1,0,,0
202498,27:06.2,3, 15:00:00,18,25,0,1,1,31:38.2,0
154008,54:21.9,3, 04:00:00,53,17,0,0,1,05:17.1,0
133474,46:08.9,1, 06:00:00,26,16,0,1,0,,0
305658,46:25.4,2, 16:00:00,25,17,1,1,1,49:26.7,0
116917,33:22.3,1, 12:00:00,37,10,0,0,0,,0
53766,14:39.8,3, 07:00:00,36,29,0,0,0,,0
204100,48:15.9,5, 20:00:00,25,11,0,0,1,57:50.4,0
144155,07:19.3,1, 16:00:00,43,8,0,0,0,,1
64254,44:47.8,4, 16:00:00,31,26,0,0,0,,0
627,25:17.3,0, 18:00:00,24,17,0,0,1,27:35.1,0
337416,41:46.8,0, 20:00:00,27,11,0,0,1,08:48.8,0
319708,52:17.5,1, 05:00:00,23,15,1,0,1,42:04.1,0
356482,38:44.9,4, 12:00:00,43,8,0,0,0,,0
73782,25:59.4,1, 21:00:00,51,31,0,0,0,,0
13134,00:47.7,2, 18:00:00,29,7,0,0,1,07:42.1,0
159089,47:29.0,1, 05:00:00,57,16,0,0,0,,0
369938,10:41.2,4, 13:00:00,23,36,0,0,0,,0
320264,40:17.2,3, 17:00:00,32,20,0,0,1,29:51.6,0
190878,26:52.5,2, 18:00:00,21,15,0,0,1,29:06.5,0
33906,57:03.4,6, 23:00:00,48,5,0,0,1,57:44.5,0
245765,24:53.0,0, 00:00:00,30,40,0,0,0,,0
207190,14:31.3,5, 22:00:00,28,21,0,0,1,13:33.2,0
2685,11:25.2,2, 15:00:00,21,14,0,0,0,,0
312409,17:55.1,3, 07:00:00,22,22,0,0,1,20:02.9,1
9815,05:02.5,0, 03:00:00,27,25,0,1,1,10:23.3,0
326816,29:16.7,2, 05:00:00,51,43,0,0,1,47:57.7,0
93877,10:04.2,2, 14:00:00,44,2,0,0,0,,0
277671,00:10.1,4, 20:00:00,48,37,0,0,1,28:31.9,0
317110,00:00.4,4, 15:00:00,25,23,0,0,0,,0
80103,00:15.5,4, 15:00:00,26,16,0,0,0,,0
346701,11:40.8,0, 19:00:00,20,32,0,1,0,,0
109110,39:58.8,3, 06:00:00,26,32,0,0,1,48:13.1,0
66249,35:53.8,4, 14:00:00,27,24,0,0,1,24:55.6,0
225455,08:18.2,4, 21:00:00,28,47,0,0,1,09:33.5,0
67689,17:50.6,1, 01:00:00,24,47,0,0,1,22:23.8,0
179473,04:15.0,3, 00:00:00,34,14,0,0,1,08:28.3,0
192374,48:00.6,0, 09:00:00,28,33,0,0,1,49:50.5,1
299139,28:55.7,4, 21:00:00,22,16,0,0,0,,0
31940,50:10.0,5, 05:00:00,31,7,0,0,0,,1
32987,06:57.2,4, 23:00:00,25,17,0,0,1,09:13.7,0
18350,41:20.3,0, 22:00:00,31,33,0,0,1,45:06.2,0
27847,56:22.1,5, 19:00:00,32,12,1,0,1,06:57.5,0
40407,07:41.2,1, 05:00:00,39,12,0,0,0,,1
271132,53:17.2,5, 10:00:00,26,41,0,1,1,55:23.9,0
305464,55:18.5,4, 19:00:00,24,20,0,0,1,05:39.3,0
104787,15:07.4,4, 19:00:00,23,11,1,0,1,01:09.7,1
180677,29:01.9,1, 00:00:00,35,10,0,0,0,,0
7662,52:20.9,3, 18:00:00,32,26,1,0,1,53:26.4,0
216224,49:26.1,6, 23:00:00,19,14,0,0,1,47:31.7,0
223231,30:02.5,1, 05:00:00,32,15,0,0,1,31:10.1,0
258108,46:20.4,4, 20:00:00,44,8,0,0,0,,0
60327,22:00.2,1, 21:00:00,43,3,1,0,1,06:32.9,1
205284,36:16.8,3, 14:00:00,52,5,0,0,0,,0
330728,31:56.7,2, 20:00:00,38,10,0,0,1,33:38.4,0
30912,18:15.7,4, 00:00:00,29,32,0,0,1,20:41.4,0
372018,42:16.1,6, 17:00:00,55,3,0,0,1,52:52.2,0
357180,45:03.0,1, 15:00:00,27,30,0,0,0,,1
326316,57:47.1,6, 21:00:00,22,6,0,0,0,,0
307341,33:38.1,5, 16:00:00,45,2,0,0,0,,0
275286,57:39.5,4, 12:00:00,37,9,0,0,0,,0
178230,52:31.7,6, 02:00:00,25,23,0,0,1,58:37.8,0
258064,22:51.0,5, 02:00:00,27,11,0,0,0,,0
51332,31:57.8,3, 02:00:00,32,46,0,0,1,59:57.0,0
216084,54:30.5,4, 01:00:00,36,15,0,0,0,,0
58272,56:36.4,4, 22:00:00,37,13,1,1,1,58:25.9,0
260292,47:32.1,4, 02:00:00,36,49,0,0,1,48:08.2,0
250516,36:11.6,1, 15:00:00,33,16,1,1,0,,0
248635,56:36.4,0, 11:00:00,39,9,0,0,0,,0
6502,56:19.6,1, 14:00:00,22,24,1,0,1,23:39.5,1
88997,59:15.4,5, 21:00:00,40,55,0,0,1,22:49.4,0
71928,49:33.6,0, 03:00:00,45,14,0,0,1,06:20.9,0
83748,14:47.3,0, 23:00:00,22,8,0,1,0,,0
40414,51:45.8,6, 20:00:00,38,10,0,0,1,03:57.5,0
112471,30:24.9,4, 20:00:00,30,15,0,0,1,31:52.3,0
295971,10:33.6,2, 21:00:00,22,48,1,0,0,,1
94177,57:35.3,4, 12:00:00,32,33,0,1,1,01:52.9,0
325815,59:00.8,6, 14:00:00,30,54,0,1,0,,0
197503,41:21.3,1, 11:00:00,33,7,0,0,0,,1
327510,09:46.0,5, 17:00:00,25,13,0,0,1,18:24.6,0
331282,09:25.1,4, 01:00:00,19,27,0,0,1,12:44.8,0
230009,20:58.4,4, 12:00:00,28,26,0,1,0,,0
120354,51:56.2,4, 10:00:00,29,13,0,0,1,38:01.6,0
288376,01:32.7,5, 17:00:00,66,12,0,0,0,,0
203395,02:54.0,6, 22:00:00,23,29,0,1,1,05:27.6,0
366402,16:01.9,4, 08:00:00,23,13,0,0,1,56:49.1,1
311416,06:28.7,3, 21:00:00,28,30,0,0,1,07:22.1,0
182969,35:51.0,5, 01:00:00,42,26,0,0,1,38:14.0,0
41078,47:06.2,0, 03:00:00,23,30,0,0,1,48:47.6,0
297896,27:42.2,5, 02:00:00,35,16,0,0,0,,0
351131,13:06.5,0, 14:00:00,19,9,0,0,0,,0
39911,31:19.5,1, 13:00:00,22,18,0,0,1,57:29.4,0
309876,16:58.7,4, 00:00:00,44,11,0,0,0,,0
64888,59:30.2,3, 02:00:00,29,44,0,0,1,03:21.4,0
157348,53:01.9,6, 15:00:00,18,26,0,0,1,54:29.3,0
350579,39:45.3,0, 14:00:00,55,5,0,1,0,,0
278961,59:54.2,0, 17:00:00,36,40,0,0,1,02:25.9,0
233965,20:47.9,2, 01:00:00,31,35,0,1,0,,1
124765,44:15.7,5, 02:00:00,39,14,1,0,1,07:36.1,0
170860,48:00.5,5, 07:00:00,22,60,0,0,1,49:30.3,0
351683,17:51.4,2, 01:00:00,35,19,0,0,1,19:32.4,0
23940,17:32.3,2, 18:00:00,29,49,0,0,1,28:36.7,0
62643,25:18.2,1, 21:00:00,24,22,0,0,1,12:06.7,1
258118,16:15.3,3, 01:00:00,28,16,0,0,1,18:41.6,1
71945,26:05.4,3, 17:00:00,26,11,0,0,0,,0
242405,02:47.3,3, 08:00:00,23,11,0,0,1,25:48.3,1
373078,14:19.8,4, 21:00:00,42,7,0,1,0,,0
137825,00:10.9,4, 15:00:00,33,8,0,0,0,,0
7377,56:38.9,5, 04:00:00,34,2,0,0,1,12:24.8,0
153006,12:49.6,3, 22:00:00,30,41,1,0,1,28:09.2,0
208272,11:05.7,2, 21:00:00,27,7,0,0,0,,0
335679,49:24.0,0, 15:00:00,26,35,0,0,1,53:14.4,0
180506,22:19.6,2, 21:00:00,34,17,0,0,0,,0
15026,38:33.7,5, 23:00:00,27,16,0,0,1,42:23.3,0
88003,14:20.0,3, 14:00:00,19,17,0,0,1,16:01.2,0
144421,03:27.9,6, 01:00:00,26,30,0,0,1,07:47.3,0
17999,06:43.0,0, 21:00:00,23,13,0,0,1,09:43.1,0
245717,52:46.7,0, 21:00:00,38,8,0,0,0,,0
245657,00:03.6,3, 06:00:00,28,16,0,0,1,03:01.9,0
119348,12:43.2,6, 19:00:00,25,20,0,1,0,,0
341220,21:13.0,4, 16:00:00,50,17,0,0,0,,0
209962,29:38.6,2, 13:00:00,52,34,0,1,1,38:38.7,0
196437,00:00.4,5, 15:00:00,42,247,0,0,0,,0
173594,32:19.5,1, 04:00:00,42,15,0,0,1,34:50.6,0
134050,47:03.8,2, 22:00:00,36,8,0,0,0,,0
3045,33:28.9,4, 19:00:00,48,2,0,0,0,,0
11772,15:40.1,1, 16:00:00,65,5,0,0,1,23:32.2,0
74324,21:39.4,1, 14:00:00,32,33,0,0,1,28:22.9,0
161763,00:00.4,6, 15:00:00,29,36,0,0,1,00:00.4,0
10107,47:58.0,3, 01:00:00,34,38,1,1,1,49:09.9,0
319386,09:17.9,3, 19:00:00,22,20,0,0,0,,0
128789,05:14.1,2, 23:00:00,24,23,0,1,1,45:29.6,0
54028,27:59.9,5, 14:00:00,27,15,0,0,1,30:45.0,0
171713,44:44.1,3, 07:00:00,27,47,0,0,1,28:34.5,1
257135,08:57.3,3, 17:00:00,25,13,0,0,0,,0
206393,13:28.0,6, 18:00:00,20,19,0,0,1,21:13.7,1
123692,36:55.9,2, 16:00:00,26,13,0,0,1,32:55.6,0
154559,08:55.9,2, 04:00:00,30,13,0,0,0,,0
35301,56:03.4,6, 23:00:00,41,10,0,1,0,,0
26344,44:13.1,2, 21:00:00,27,16,0,0,1,55:42.4,1
12219,27:02.4,6, 08:00:00,23,32,0,0,1,32:02.0,0
222521,45:39.6,6, 05:00:00,24,41,0,0,1,54:00.3,0
74651,09:12.1,2, 03:00:00,24,10,1,1,0,,0
280914,23:16.9,3, 00:00:00,35,10,0,0,0,,0
114998,27:59.7,5, 20:00:00,38,17,0,0,1,49:13.7,0
116171,27:23.7,5, 19:00:00,32,1,0,1,0,,0
10037,37:37.5,6, 16:00:00,25,8,0,1,0,,0
13729,09:31.0,6, 15:00:00,50,27,1,0,1,23:49.3,1
306976,16:44.1,1, 13:00:00,26,26,0,0,1,25:28.1,0
43116,57:17.6,1, 17:00:00,33,15,0,1,0,,0
185464,42:42.5,0, 05:00:00,22,85,0,1,0,,0
165462,44:27.0,1, 11:00:00,34,2,0,1,0,,1
345512,11:33.3,2, 07:00:00,30,11,0,0,0,,0
261381,23:56.5,1, 15:00:00,28,35,0,0,1,26:04.3,0
370202,27:48.2,5, 21:00:00,18,11,0,0,0,,0
338418,01:18.5,1, 14:00:00,25,39,1,0,1,01:57.6,0
89972,55:38.5,3, 05:00:00,18,15,0,0,1,10:21.4,0
27893,52:15.4,2, 20:00:00,33,23,0,0,1,58:15.7,0
347199,06:19.5,4, 06:00:00,24,5,0,0,1,57:05.6,0
85030,35:12.7,6, 17:00:00,32,9,1,0,1,48:54.9,0
22609,02:30.5,5, 00:00:00,31,39,0,0,1,25:08.5,0
88556,40:12.2,4, 16:00:00,25,61,1,1,1,05:21.8,0
312657,54:13.1,1, 20:00:00,22,22,0,0,0,,0
8748,49:56.7,2, 21:00:00,30,51,0,1,1,19:21.2,0
328872,00:35.9,0, 08:00:00,22,27,0,0,1,03:36.2,0
263916,24:27.5,2, 21:00:00,58,12,0,0,0,,0
128303,33:20.1,1, 12:00:00,33,22,0,0,1,34:10.2,1
133147,59:48.2,5, 06:00:00,28,16,0,0,1,34:07.4,0
258594,27:29.6,1, 04:00:00,19,16,0,0,1,33:19.5,1
319419,13:35.8,3, 22:00:00,27,12,0,0,0,,0
50628,58:38.3,2, 19:00:00,24,1,0,0,1,37:33.4,0
269319,14:53.2,4, 23:00:00,19,29,0,0,0,,0
290761,29:55.0,6, 02:00:00,27,54,0,1,0,,1
178469,28:39.7,1, 13:00:00,33,39,0,0,1,30:45.9,0
50675,37:21.4,6, 20:00:00,46,16,0,0,0,,0
103514,31:37.4,5, 19:00:00,42,15,0,0,1,33:28.4,1
373301,18:56.5,2, 00:00:00,25,14,0,0,1,28:25.7,1
346230,42:46.6,5, 16:00:00,42,10,0,0,1,13:32.8,1
60580,44:31.7,0, 12:00:00,29,13,0,0,0,,0
207681,29:15.1,3, 16:00:00,28,19,0,0,1,30:51.4,0
41611,09:19.4,6, 22:00:00,23,23,0,0,1,12:04.7,1
275054,44:36.6,0, 20:00:00,21,52,0,0,1,22:25.0,0
153354,18:23.0,3, 21:00:00,27,1,0,0,1,50:42.9,0
360143,39:38.1,6, 01:00:00,36,53,1,0,1,41:21.5,1
204246,30:59.1,2, 13:00:00,38,15,0,0,0,,1
184971,46:50.8,2, 13:00:00,39,15,1,0,1,50:04.9,0
221437,29:35.7,4, 02:00:00,26,13,0,0,1,30:50.3,1
182055,11:43.2,6, 14:00:00,18,49,0,0,1,21:18.7,0
17772,35:26.2,6, 05:00:00,31,20,0,0,1,36:12.1,0
192628,52:17.0,2, 10:00:00,35,4,0,0,0,,0
290573,17:19.0,5, 18:00:00,47,8,0,0,0,,0
16410,09:43.4,3, 16:00:00,19,31,0,0,1,12:04.7,0
76400,04:13.9,4, 17:00:00,27,36,0,0,1,09:22.7,0
99580,24:56.3,4, 16:00:00,29,26,0,0,1,46:01.5,1
225445,39:54.0,6, 02:00:00,23,46,0,1,1,41:17.0,1
35067,35:52.9,2, 01:00:00,39,33,0,0,1,06:12.5,0
36197,39:08.9,5, 20:00:00,38,15,0,0,1,45:55.3,1
213228,07:24.7,2, 21:00:00,21,60,0,0,1,07:51.5,0
67287,27:17.4,4, 19:00:00,26,62,0,0,1,35:54.4,0
229214,09:41.5,2, 00:00:00,51,7,1,0,0,,0
66908,03:55.6,2, 20:00:00,27,9,0,0,1,33:53.7,0
302295,05:48.7,3, 18:00:00,22,28,0,0,1,36:16.0,1
190157,01:42.1,1, 00:00:00,17,2,0,0,0,,1
348059,16:00.9,0, 21:00:00,35,22,0,0,1,33:58.4,0
43636,35:14.9,5, 16:00:00,19,23,0,0,1,41:42.5,0
305981,06:56.0,4, 16:00:00,25,13,0,0,1,25:22.3,0
55759,45:59.3,0, 22:00:00,44,21,0,0,0,,0
194644,50:08.3,4, 22:00:00,25,2,1,0,0,,0
205334,36:39.0,4, 19:00:00,40,16,0,0,0,,0
228267,31:16.3,0, 09:00:00,24,13,0,0,1,35:38.4,1
327547,05:55.9,3, 03:00:00,36,27,0,0,1,07:26.1,0
243971,59:03.5,5, 21:00:00,27,68,0,0,0,,0
127995,30:28.0,4, 12:00:00,42,13,0,0,1,33:21.4,0
114599,22:38.7,4, 02:00:00,23,17,1,0,1,04:10.9,0
92584,59:16.0,2, 14:00:00,26,29,0,0,1,02:17.2,0
117203,42:14.9,0, 13:00:00,20,8,0,0,1,55:57.2,0
132164,00:41.8,4, 15:00:00,38,8,0,0,0,,0
122498,00:15.4,0, 19:00:00,49,8,0,0,1,02:33.2,0
147887,35:14.2,0, 16:00:00,20,2,0,0,1,15:07.4,0
115894,01:57.6,1, 00:00:00,28,16,0,0,0,,0
270672,16:17.4,0, 22:00:00,24,7,0,0,1,00:15.9,0
170517,12:33.3,5, 20:00:00,42,30,0,0,1,15:28.2,0
108638,35:43.1,6, 06:00:00,19,14,0,1,1,49:10.8,0
109627,56:46.6,0, 11:00:00,20,24,0,1,1,58:08.1,0
25924,14:16.8,1, 11:00:00,33,17,0,0,1,18:12.4,0
3681,25:10.9,5, 20:00:00,80,8,0,0,0,,1
335046,58:08.9,0, 02:00:00,23,52,0,0,1,59:44.3,0
22147,16:30.9,6, 23:00:00,29,57,0,0,1,10:27.7,0
353951,55:17.8,4, 06:00:00,26,45,0,0,0,,0
274295,11:44.3,4, 19:00:00,18,6,0,0,0,,0
211040,29:04.3,2, 22:00:00,29,16,0,0,1,30:37.1,0
140974,36:17.8,4, 05:00:00,25,24,0,0,0,,0
345781,20:12.2,5, 19:00:00,33,6,0,0,0,,0
252128,59:59.7,6, 14:00:00,26,31,0,0,1,00:55.7,0
82903,52:43.7,1, 22:00:00,42,46,0,0,1,24:42.4,0
228411,15:12.4,0, 01:00:00,37,22,0,0,1,29:33.1,0
289716,59:48.4,1, 23:00:00,46,9,0,0,1,34:49.7,0
291222,27:35.3,2, 04:00:00,29,4,0,0,1,32:06.9,0
287791,22:21.8,6, 02:00:00,32,1,0,0,0,,0
146336,15:50.7,4, 03:00:00,36,45,0,1,1,16:13.6,0
61583,02:35.3,3, 01:00:00,52,39,0,1,0,,1
10495,07:21.8,6, 16:00:00,23,69,0,1,1,09:54.5,0
158296,24:06.6,5, 22:00:00,35,4,0,0,0,,1
233040,38:44.1,1, 05:00:00,48,2,0,0,0,,0
220513,23:57.0,6, 20:00:00,22,30,0,1,1,29:14.0,0
55175,13:24.4,1, 03:00:00,41,20,0,1,0,,0
364534,08:40.8,4, 23:00:00,18,5,0,0,1,09:24.0,0
108873,00:00.4,1, 15:00:00,36,17,0,0,0,,1
256696,20:49.5,4, 02:00:00,27,22,0,1,1,51:21.4,0
355095,37:05.1,4, 05:00:00,26,8,0,0,1,55:39.1,0
126171,19:50.0,4, 18:00:00,38,15,0,0,1,13:10.4,0
14007,43:46.8,3, 21:00:00,34,10,0,0,1,45:43.7,1
220644,14:33.3,4, 15:00:00,33,12,0,1,0,,1
46334,37:56.8,5, 20:00:00,31,17,0,0,1,38:56.1,0
37398,28:50.2,2, 12:00:00,26,59,0,0,1,29:51.3,0
163180,09:06.2,3, 13:00:00,50,3,0,0,0,,0
360530,04:21.8,5, 11:00:00,28,43,1,1,1,55:24.5,0
372225,59:44.9,6, 03:00:00,28,31,0,0,1,10:16.8,1
204199,34:53.3,5, 23:00:00,20,6,0,0,0,,0
349968,31:35.9,0, 00:00:00,44,31,0,0,1,39:33.7,0
304678,01:07.0,0, 09:00:00,30,14,0,0,1,06:27.4,0
74496,45:58.7,4, 01:00:00,27,32,0,0,1,49:51.8,0
269415,31:10.2,1, 16:00:00,29,8,0,0,0,,0
354304,52:33.3,3, 02:00:00,22,9,1,0,1,46:45.3,0
80637,51:04.5,0, 17:00:00,31,8,0,0,0,,0
43117,15:52.4,2, 16:00:00,26,7,0,0,0,,0
357225,20:37.6,4, 02:00:00,36,45,0,0,1,23:49.6,0
12623,19:22.3,3, 20:00:00,22,44,0,1,1,20:12.7,0
320772,40:28.5,2, 01:00:00,28,21,0,0,1,21:16.8,0
240764,38:44.4,5, 19:00:00,51,21,0,1,0,,0
19345,21:30.2,6, 01:00:00,28,16,0,0,0,,0
158750,19:58.1,6, 12:00:00,28,6,0,0,1,38:57.8,0
188000,07:22.1,1, 13:00:00,37,25,0,0,1,08:58.1,0
173032,11:20.1,1, 00:00:00,26,26,0,1,1,24:50.7,0
20352,46:04.5,5, 15:00:00,26,4,0,0,0,,0
87133,18:30.5,6, 01:00:00,23,4,0,0,0,,1
183815,33:33.3,0, 00:00:00,57,10,0,0,1,39:32.6,1
310476,19:38.1,5, 06:00:00,23,4,0,1,1,42:27.1,0
80753,44:06.5,6, 23:00:00,58,16,1,0,1,04:41.6,0
308057,06:01.1,0, 05:00:00,21,29,0,1,1,11:42.5,1
139176,41:23.3,0, 20:00:00,24,7,0,0,1,20:38.3,0
372050,00:19.2,0, 19:00:00,22,16,0,0,0,,0
88939,36:55.8,6, 16:00:00,22,2,0,0,1,13:32.3,1
53151,26:39.3,4, 02:00:00,44,32,1,0,1,46:12.0,0
96460,22:42.1,6, 01:00:00,25,33,0,1,1,23:57.9,0
